#frame, x, y, w, h, class (1: car, 2: truck, 3: bus)
3,562.9996032,156.99987000000002,30.9999616,19.99998,1
3,524.9998336,291.99995099999995,35.0000128,36.000018,1
3,20.999936,182.000196,41.0000384,19.000008,1
3,543.0002688,277.99983,33.0000384,34.00002,1
4,225.9996672,234.00019799999998,46.9999616,23.000004,1
4,135.0005248,146.999853,97.9999744,40.000014,3
4,370.0003328,238.000167,41.0000384,28.000026,1
4,51.00001280000001,228.00015,49.0000384,19.99998,1
4,562.0001792,156.999897,30.9999616,21.000006,1
4,692.0003584,156.000249,36.9999872,17.999982000000003,1
4,756.0002048,130.000248,41.0000384,30.000024,2
4,67.00001280000001,249.99983100000003,49.0000384,21.999978,1
4,16.999987199999996,182.00025,41.0000384,19.99998,1
4,665.000448,488.999997,48.0,48.000006000000006,1
4,550.0003328,331.999884,33.0000384,34.999992000000006,1
4,588.0,377.000028,40.0,42.999984,1
4,436.9996288,271.999944,41.0000384,34.999992000000006,1
4,525.9995648,292.000005,33.9999744,36.99999,1
4,543.0000128,277.99983,33.9999744,34.00002,1
5,560.9997312,157.99995,30.9999616,19.99998,1
5,133.00008960000002,147.999933,99.9999488,40.000014,3
5,227.9997952,234.00019799999998,46.0000256,23.000004,1
5,693.9996672,155.99973599999998,38.9999616,19.000008,1
5,757.9999232,129.000168,38.0000256,30.000024,2
5,56.999936000000005,228.00015,49.0000384,19.99998,1
5,373.0002432,238.00022099999998,38.9999616,28.999998,1
5,664.9997312,487.99997099999996,46.9999616,48.999978,1
5,72.0,249.999777,46.9999616,21.000006,1
5,588.0,377.000028,40.0,42.999984,1
5,12.000051200000001,182.00025,41.9999744,19.99998,1
5,550.0000768,330.999885,33.9999744,36.99999,1
5,525.9998208,293.000031,33.0000384,36.000018,1
5,543.0000128,277.99983,33.9999744,34.00002,1
5,438.000384,273.0000509999999,40.0,36.000018,1
6,685.999872,201.00017699999998,40.0,21.000006,1
6,131.00021759999998,149.000067,99.9999488,40.999986,3
6,231.0004224,234.00019799999998,44.9999872,23.000004,1
6,560.0003072,157.999977,30.9999616,21.000006,1
6,758.9995008,129.000168,41.0000384,30.000024,2
6,695.0003712,155.99973599999998,38.0000256,19.000008,1
6,59.9999488,228.00015,48.0,19.99998,1
6,8.9999872,182.99979,41.0000384,19.99998,1
6,588.9997312,377.00005500000003,38.9999616,44.000009999999996,1
6,664.0,487.99997099999996,48.0,48.999978,1
6,374.999808,238.999788,40.0,30.000024,1
6,75.0000128,250.99983,46.9999616,19.99998,1
6,543.0000128,277.999884,33.9999744,34.999992000000006,1
6,548.9996288,331.99991099999994,33.9999744,36.000018,1
6,525.9995648,292.000005,33.9999744,36.99999,1
6,438.999808,273.000105,40.0,36.99999,1
7,232.9999872,234.000252,46.0000256,23.999976,1
7,4.999935999999998,183.99987,41.0000384,19.99998,1
7,127.99953919999999,149.000013,94.0000256,40.000014,3
7,698.0002816,155.99973599999998,35.9999488,19.000008,1
7,558.000128,159.000057,32.0,21.000006,1
7,759.9999488,130.000221,41.0000384,28.999998,2
7,588.9997312,378.00010799999995,38.9999616,42.999984,1
7,63.0000128,228.00015,49.9999744,19.99998,1
7,543.9996928,277.999884,33.0000384,34.999992000000006,1
7,375.9995392,238.999842,38.9999616,30.999996,1
7,440.000256,275.000265,40.0,36.99999,1
7,664.0003072,487.99991700000004,46.9999616,48.000006000000006,1
7,77.99997440000001,249.999777,46.0000256,21.000006,1
7,549.0003456000001,331.99991099999994,35.0000128,36.000018,1
7,527.0002688,293.000031,33.0000384,36.000018,1
8,443.00011520000004,277.999884,38.0000256,34.999992000000006,1
8,237.9997184,235.00025100000002,44.0000512,21.999978,1
8,762.000128,130.000221,40.0,28.999998,2
8,376.000256,239.99986799999996,40.0,30.000024,1
8,79.9997952,249.999777,46.9999616,21.000006,1
8,697.9996672,155.00025,38.0000256,19.99998,1
8,543.9996928,278.99990999999994,33.0000384,34.00002,1
8,550.0000768,332.99999099999997,33.9999744,36.000018,1
8,124.99968000000001,149.000067,96.0,40.999986,3
8,589.000448,378.00010799999995,40.0,42.999984,1
8,68.0000512,227.000097,46.9999616,21.000006,1
8,556.9999872,160.000137,30.9999616,21.000006,1
8,0.0,184.99989599999998,41.9999744,19.000008,1
8,663.9995392,487.99991700000004,46.0000256,48.000006000000006,1
8,526.0002816,294.000111,35.0000128,36.000018,1
9,443.00011520000004,280.000044,38.0000256,34.999992000000006,1
9,378.000128,240.999948,40.0,30.000024,1
9,700.9998336,155.99979,35.0000128,19.99998,1
9,239.0001664,234.999738,44.0000512,23.000004,1
9,543.9996928,279.99998999999997,33.0000384,34.00002,1
9,765.000448,130.000221,40.0,28.999998,2
9,549.9997696,335.00020500000005,35.0000128,36.99999,1
9,590.0001792,379.000188,38.9999616,42.999984,1
9,82.000384,250.999857,48.0,21.000006,1
9,72.0,228.00015,48.0,19.99998,1
9,556.000256,160.000137,32.0,21.000006,1
9,663.9998463999999,487.99991700000004,44.9999872,48.000006000000006,1
9,121.9995136,149.000094,99.0000128,42.000012,3
9,0.0,184.99995,38.0000256,19.99998,1
9,525.9995648,294.000111,33.9999744,36.000018,1
10,589.999872,380.999754,40.0,42.000012,1
10,543.9996928,281.000043,33.0000384,32.999994,1
10,242.0002304,234.999738,44.9999872,23.000004,1
10,764.9995776000001,130.000221,43.0000128,28.999998,2
10,702.0000256,155.99973599999998,35.9999488,19.000008,1
10,445.00029440000003,281.00015099999996,36.9999872,36.000018,1
10,119.00006400000001,150.000147,103.000064,40.999986,3
10,380.0,243.00010799999998,40.0,30.000024,1
10,5.120000000147229e-05,184.99995,33.9999744,19.99998,1
10,74.9999616,228.00015,49.9999744,19.99998,1
10,552.000512,335.00012399999997,32.0,34.999992000000006,1
10,526.0002816,295.000191,35.0000128,36.000018,1
10,555.9995392,161.00021700000002,30.9999616,21.000006,1
10,664.0001024000001,487.99991700000004,44.0000512,48.000006000000006,1
10,86.000128,250.999857,48.0,21.000006,1
11,766.0003328,130.000221,41.9999744,28.999998,2
11,5.119999999969593e-05,184.999977,28.9999872,21.000006,1
11,115.99974400000002,150.000174,103.999488,42.000012,3
11,243.00011519999998,234.999738,46.9999616,23.000004,1
11,704.0003072,155.99973599999998,38.0000256,19.000008,1
11,544.0004608,278.99990999999994,33.9999744,34.00002,1
11,445.00029440000003,283.99976999999996,36.9999872,34.00002,1
11,589.9995648,379.999755,41.0000384,44.000009999999996,1
11,79.000064,228.00015,48.0,19.99998,1
11,380.9997312,244.00018799999998,38.9999616,30.000024,1
11,553.9996672,161.000271,30.9999616,21.999978,1
11,88.9997312,250.999857,46.9999616,21.000006,1
11,550.9997568,335.00015099999996,33.0000384,36.000018,1
11,525.9995648,295.000245,33.9999744,36.99999,1
11,663.0004223999999,487.99991700000004,44.9999872,48.000006000000006,1
12,0.0,184.999977,25.9999744,21.000006,1
12,244.9995264,235.999818,44.9999872,23.000004,1
12,590.9996032,381.99983399999996,38.9999616,42.000012,1
12,768.0004608,130.000221,41.0000384,28.999998,2
12,110.999552,151.00025399999998,106.000384,42.000012,3
12,708.0002048,155.99973599999998,33.9999744,19.000008,1
12,83.0001152,228.00017699999998,46.9999616,21.000006,1
12,545.0001408,279.999963,33.0000384,32.999994,1
12,550.9997568,335.00020500000005,33.0000384,36.99999,1
12,551.9997952,161.000271,30.9999616,21.999978,1
12,89.0001408,251.99991,49.0000384,19.99998,1
12,525.9995648,295.999731,33.9999744,36.000018,1
12,381.99956480000003,243.999729,41.0000384,32.000022,1
12,662.9996544,486.999891,44.0000512,48.999978,1
12,446.0001792,284.999904,38.9999616,34.999992000000006,1
13,247.9998464,235.999818,44.9999872,23.000004,1
13,0.0,184.999977,20.9999872,21.000006,1
13,589.9995648,381.999888,41.0000384,42.999984,1
13,708.9996288,155.99973599999998,33.9999744,19.000008,1
13,768.9998848,129.000168,41.0000384,30.000024,2
13,85.99982080000001,228.00015,49.0000384,19.99998,1
13,108.99998719999999,151.99976700000002,102.0000256,40.999986,3
13,545.0001408,279.99998999999997,33.0000384,34.00002,1
13,550.9996031999999,161.999811,30.0000256,21.999978,1
13,384.0000512,245.999808,38.9999616,30.000024,1
13,550.9997568,336.000285,33.0000384,36.99999,1
13,527.0000128,295.99978500000003,33.9999744,36.99999,1
13,92.9998848,251.99993700000002,49.0000384,21.000006,1
13,661.9999743999999,486.999891,44.9999872,48.999978,1
13,448.0003072,287.000064,38.0000256,34.999992000000006,1
14,-2.0479999999878373e-05,184.999977,17.0000384,21.000006,1
14,770.0003328,130.000221,41.0000384,28.999998,2
14,710.0000768,155.99973599999998,33.9999744,19.000008,1
14,111.00026880000001,151.99976700000002,97.0000384,40.999986,3
14,589.9995648,382.999914,41.0000384,42.000012,1
14,250.99960320000002,235.999818,46.9999616,23.000004,1
14,87.9996928,229.00023000000002,49.0000384,19.99998,1
14,549.9999232,161.999838,30.9999616,23.000004,1
14,551.0005248,336.000285,33.9999744,36.99999,1
14,544.0004608,279.99998999999997,33.9999744,34.00002,1
14,94.9997568,252.99999,49.0000384,19.99998,1
14,385.9999232,246.99988799999997,38.9999616,30.000024,1
14,526.9997056000001,296.99981099999997,35.0000128,36.000018,1
14,661.9999743999999,486.999837,44.9999872,48.000006000000006,1
14,447.999744,287.00009099999994,40.0,36.000018,1
15,1.0239999999939187e-05,183.999978,12.9999872,23.000004,1
15,109.0003968,151.00025399999998,97.0000384,42.000012,3
15,712.0002048,155.00025,33.0000384,19.99998,1
15,772.0002048,129.00014099999999,41.0000384,28.999998,2
15,253.9997184,236.999898,44.0000512,23.000004,1
15,92.0000512,229.00023000000002,46.9999616,19.99998,1
15,589.9995648,383.999994,41.0000384,42.000012,1
15,548.0004608,162.99989100000002,33.0000384,21.999978,1
15,98.999808,252.99999,48.0,19.99998,1
15,545.0001408,280.000044,33.0000384,34.999992000000006,1
15,387.0003712,246.999942,38.9999616,30.999996,1
15,448.0004608,288.000225,41.0000384,36.99999,1
15,550.9997568,335.99977199999995,33.0000384,38.000016,1
15,661.9999743999999,486.999891,44.9999872,48.999978,1
15,527.0004736,296.999865,35.9999488,36.99999,1
16,0.0,185.000031,8.99999744,21.999978,1
16,103.00037119999999,151.99979399999998,102.0000256,42.000012,3
16,714.0000768,156.999816,33.0000384,19.000008,1
16,774.0000768,129.000168,41.0000384,30.000024,2
16,254.9999104,236.999898,44.9999872,23.000004,1
16,96.0002048,229.00023000000002,49.0000384,19.99998,1
16,449.999616,289.999872,40.0,38.000016,1
16,589.9995648,385.000074,41.0000384,42.000012,1
16,548.0000512,163.999971,30.9999616,21.999978,1
16,102.0004352,251.99999100000002,46.9999616,21.999978,1
16,545.0001408,282.000204,33.0000384,34.999992000000006,1
16,551.9999488000001,336.99985200000003,33.9999744,38.000016,1
16,661.0002432,486.99991800000004,46.0000256,50.000004,1
16,526.9997056000001,297.99989099999993,35.0000128,36.000018,1
16,389.00049920000004,248.000022,38.0000256,30.999996,1
17,989.9995648,193.99985999999998,33.9999744,27.0,1
17,714.9995008,157.99989599999998,33.0000384,19.000008,1
17,101.00049919999998,153.99992699999999,102.0000256,40.999986,3
17,258.0004864,237.999951,44.0000512,21.999978,1
17,774.0000768,129.000222,41.0000384,30.999996,2
17,545.999872,166.00007699999998,32.0,21.000006,1
17,104.0003072,253.00001699999999,46.9999616,21.000006,1
17,453.00049920000004,292.000005,38.0000256,36.99999,1
17,661.0002432,487.99997099999996,46.0000256,48.999978,1
17,545.999872,283.999824,32.0,34.999992000000006,1
17,99.9995392,229.99977,46.9999616,19.99998,1
17,589.999872,386.000154,40.0,42.000012,1
17,389.9996672,250.00018200000002,38.9999616,30.999996,1
17,527.0004736,299.00002500000005,35.9999488,36.99999,1
17,551.0005248,338.99998500000004,33.9999744,36.99999,1
18,97.9997696,156.00008699999998,99.9999488,40.999986,3
18,259.9997952,239.000058,46.0000256,23.000004,1
18,718.0004352,157.99995,30.9999616,19.99998,1
18,106.9996032,254.000097,46.9999616,21.000006,1
18,592.0000512,386.99974799999995,38.9999616,42.999984,1
18,454.0002304,295.000245,36.9999872,36.99999,1
18,104.0001024,230.99985,44.0000512,19.99998,1
18,543.9996928,167.000211,33.0000384,21.999978,1
18,777.9998208,130.999761,41.0000384,28.999998,2
18,660.9995263999999,488.999997,44.9999872,48.000006000000006,1
18,546.9996032,285.99993,30.9999616,34.00002,1
18,390.999808,251.000262,40.0,30.999996,1
18,528.0001536000001,300.000105,35.0000128,36.99999,1
18,552.9996288,340.000065,33.0000384,36.99999,1
19,591.0000128,388.999854,41.0000384,42.000012,1
19,261.99966720000003,241.000191,46.0000256,21.999978,1
19,98.0004864,158.00019299999997,100.9999872,40.000014,3
19,393.0002432,253.99990799999998,38.0000256,30.000024,1
19,107.0004224,231.99993,44.0000512,19.99998,1
19,718.9997056000001,158.999976,35.0000128,19.000008,1
19,544.0,167.99975100000003,32.0,21.999978,1
19,111.00037119999999,255.000177,46.9999616,21.000006,1
19,457.00008959999997,300.000024,35.0000128,34.999992000000006,1
19,660.9995263999999,490.00005000000004,44.9999872,46.99998,1
19,553.0003968000001,341.00017199999996,33.9999744,38.000016,1
19,779.0002688,131.99984099999998,41.0000384,28.999998,2
19,546.9996032,286.000011,30.9999616,36.000018,1
19,527.9998975999999,301.00021200000003,35.9999488,38.000016,1
20,94.00012799999999,159.999786,103.000064,38.999988,3
20,265.9999744,242.00027100000003,44.0000512,21.999978,1
20,721.000448,160.00005599999997,32.0,19.000008,1
20,591.999744,389.999988,40.0,42.999984,1
20,782.0001792,132.999921,38.9999616,28.999998,2
20,394.00043519999997,257.000202,38.9999616,30.999996,1
20,111.0001664,232.99995599999997,44.0000512,19.000008,1
20,456.99952640000004,301.00018500000004,36.9999872,36.99999,1
20,113.0002432,256.000257,46.9999616,21.000006,1
20,552.9996288,343.999791,33.0000384,36.000018,1
20,547.00032,288.00014400000003,32.0,34.999992000000006,1
20,543.0001152,169.99993800000001,30.0000256,23.000004,1
20,660.9997824000001,491.00007600000004,44.0000512,46.000008,1
20,528.0001536000001,302.999832,35.0000128,38.000016,1
21,723.00032,161.000136,32.0,19.000008,1
21,87.000576,161.99986499999997,108.99968,36.99999,3
21,782.0001792,131.99986800000002,38.9999616,30.000024,2
21,267.99959040000005,242.99981100000002,44.9999872,21.999978,1
21,591.999744,391.00009500000004,40.0,44.000009999999996,1
21,393.9998208,259.999929,41.0000384,32.000022,1
21,547.00032,289.000224,32.0,34.999992000000006,1
21,457.99997440000004,303.99988500000006,36.9999872,36.99999,1
21,551.9999488000001,344.999871,33.9999744,36.000018,1
21,115.00037119999999,257.99985000000004,46.0000256,19.99998,1
21,114.99965440000001,233.000037,44.9999872,21.000006,1
21,661.0002432,492.000129,46.0000256,44.999982,1
21,542.0004352,172.00007100000002,30.9999616,21.999978,1
21,528.0001536000001,304.99996500000003,35.0000128,36.99999,1
22,118.00012799999999,260.00003699999996,48.0,21.000006,1
22,722.9996032,161.999757,30.9999616,21.000006,1
22,119.00026880000001,235.00017,41.9999744,19.99998,1
22,544.9995776000001,290.999871,35.0000128,36.000018,1
22,87.00021760000001,160.999947,99.0000128,40.999986,3
22,593.0004992,392.000175,38.9999616,44.000009999999996,1
22,270.0004864,243.999891,44.9999872,21.999978,1
22,784.0003072,132.999948,38.0000256,30.000024,2
22,459.0004224,305.000046,36.9999872,38.999988,1
22,554.000384,347.000085,32.0,36.99999,1
22,540.000256,173.000178,32.0,23.000004,1
22,396.0003072,259.999983,38.9999616,32.999994,1
22,659.9995392,493.000155,46.9999616,44.000009999999996,1
22,528.9998848,306.000045,33.9999744,36.99999,1
23,-2.0479999999878373e-05,266.000112,12.0000512,23.999976,1
23,270.99991040000003,244.99997100000002,44.9999872,21.999978,1
23,784.9997311999999,134.000082,38.0000256,30.999996,2
23,726.0001791999999,163.99983600000002,30.0000256,19.000008,1
23,545.0003456,293.000004,35.9999488,34.999992000000006,1
23,591.999744,395.999847,40.0,40.999986,1
23,122.0004352,261.000117,46.0000256,21.000006,1
23,119.99984640000001,236.99979000000002,44.9999872,19.99998,1
23,83.99974399999999,163.00010699999999,103.000064,40.999986,3
23,659.9995392,494.000235,46.9999616,44.000009999999996,1
23,539.9997952,174.999798,30.0000256,23.000004,1
23,553.9996672,347.000112,30.9999616,38.000016,1
23,526.9997056000001,308.000151,35.0000128,36.000018,1
23,459.9998464,309.999852,36.9999872,38.000016,1
23,398.0001792,263.00016899999997,38.9999616,32.000022,1
24,1.0239999999939187e-05,270.99975600000005,17.9999744,19.000008,1
24,726.9999104,163.99989000000002,28.9999872,19.99998,1
24,787.0002175999999,136.000161,35.9999488,28.999998,2
24,273.9999232,248.000238,46.0000256,23.000004,1
24,593.000192,397.000008,40.0,42.999984,1
24,81.99987199999998,163.000188,103.000064,42.999984,3
24,545.9995648,292.99994999999996,33.0000384,34.00002,1
24,124.0000512,262.000197,46.9999616,21.000006,1
24,539.0003712,176.999958,30.0000256,23.000004,1
24,125.00003840000001,238.999896,44.9999872,19.000008,1
24,661.0002432,494.999748,46.0000256,42.999984,1
24,553.0003968000001,348.999732,33.9999744,38.000016,1
24,528.0001536000001,308.999745,35.0000128,36.99999,1
24,398.9996032,263.99976300000003,38.9999616,32.999994,1
24,460.9997312,312.00006600000006,38.9999616,38.999988,1
25,726.9996031999999,164.99997,30.0000256,19.99998,1
25,-2.0479999999878373e-05,268.99975800000004,17.0000384,23.000004,1
25,76.99968000000001,165.999807,106.000384,40.999986,3
25,591.999744,399.000168,40.0,42.999984,1
25,786.9996031999999,136.99972799999998,38.0000256,30.000024,2
25,126.9996032,262.999737,46.0000256,21.000006,1
25,659.9995392,495.999828,46.9999616,42.999984,1
25,128.00035839999998,238.99995,44.9999872,19.99998,1
25,275.9995392,248.999751,46.9999616,21.999978,1
25,536.999936,179.000091,32.0,21.999978,1
25,461.999872,314.999766,40.0,38.999988,1
25,547.00032,295.000164,32.0,34.999992000000006,1
25,400.99973120000004,265.99995,38.0000256,34.00002,1
25,527.0004736,309.999852,35.9999488,38.000016,1
25,553.0000896,349.999866,35.0000128,38.999988,1
26,789.9995136,139.99985999999998,35.9999488,27.0,2
26,2.0479999999878373e-05,269.999811,19.9999488,21.999978,1
26,729.9997696,166.00005,27.0000128,19.99998,1
26,73.99987200000001,166.999887,108.000256,40.999986,3
26,659.9995392,497.99990699999995,46.9999616,40.999986,1
26,593.0004992,400.000248,38.9999616,42.999984,1
26,279.9998464,249.999858,44.9999872,23.000004,1
26,130.9996544,240.00003,44.9999872,19.99998,1
26,536.9994752,180.000198,30.0000256,23.000004,1
26,401.9999232,268.00011,38.9999616,34.00002,1
26,129.00049919999998,265.999896,46.0000256,19.000008,1
26,464.0003072,317.999952,38.0000256,38.000016,1
26,548.0000512,296.99978400000003,30.9999616,34.999992000000006,1
26,527.9995904,311.99998500000004,36.9999872,36.99999,1
26,553.0000896,351.999972,35.0000128,38.000016,1
27,790.9999616,140.99993999999998,35.9999488,27.0,2
27,0.0,270.9999179999999,22.0000256,23.000004,1
27,534.0003328,181.999818,33.0000384,23.000004,1
27,72.0,168.999993,108.000256,40.000014,3
27,732.0001024,167.00013,28.9999872,19.99998,1
27,661.0002432,498.999933,46.0000256,40.000014,1
27,133.99997439999999,241.000137,44.9999872,21.000006,1
27,593.000192,401.99981399999996,40.0,42.000012,1
27,280.9999872,252.00001799999998,46.0000256,23.000004,1
27,130.00007680000002,264.999951,49.0000384,21.999978,1
27,464.99973120000004,320.00016600000004,38.0000256,38.999988,1
27,403.000064,270.99980999999997,40.0,34.00002,1
27,547.999744,298.99988999999994,32.0,34.00002,1
27,553.9998208000001,355.00018500000004,33.9999744,36.99999,1
27,529.0003456,314.00017199999996,35.9999488,38.000016,1
28,790.999808,139.999941,40.0,28.999998,2
28,5.119999999969593e-05,269.999919,22.9999616,25.000002,1
28,731.0001152,168.000237,30.9999616,21.000006,1
28,71.00037119999999,172.00023299999998,102.0000256,40.000014,3
28,660.0001024,501.000066,44.9999872,38.999988,1
28,285.0000384,254.000151,44.9999872,21.999978,1
28,533.9999232,183.999951,30.9999616,21.999978,1
28,136.99973119999999,265.999977,46.9999616,21.000006,1
28,137.99997439999999,243.00027,44.0000512,19.99998,1
28,594.0001791999999,403.999974,38.0000256,42.000012,1
28,530.0000256000001,315.000225,35.0000128,36.99999,1
28,403.999488,273.000024,40.0,34.999992000000006,1
28,547.999744,300.000024,32.0,34.999992000000006,1
28,554.999808,357.000264,32.0,34.999992000000006,1
28,465.0004992,322.999812,38.9999616,38.000016,1
29,791.9996928,142.000101,41.9999744,28.999998,2
29,791.9996928,142.00004700000002,41.9999744,28.000026,1
29,660.0003584000001,502.000092,44.0000512,38.000016,1
29,5.119999999969593e-05,276.000237,28.9999872,21.000006,1
29,732.9999872,168.999777,30.9999616,21.000006,1
29,593.9999232,405.000108,38.9999616,42.999984,1
29,65.999872,170.999748,106.999808,42.999984,3
29,533.000192,186.000111,32.0,21.999978,1
29,138.9996032,267.000111,46.9999616,21.999978,1
29,466.00017920000005,326.000106,38.0000256,38.999988,1
29,142.0004864,242.999757,44.9999872,21.000006,1
29,547.999744,302.00012999999996,32.0,34.00002,1
29,286.0004864,255.000177,44.9999872,21.000006,1
29,554.9995008,358.999884,33.0000384,34.999992000000006,1
29,530.0000256000001,315.99979199999996,35.0000128,38.000016,1
29,405.9999232,275.00013,38.0000256,34.00002,1
30,547.0004736000001,301.999725,35.0000128,36.99999,1
30,658.9999104000001,503.000145,44.0000512,36.99999,1
30,65.999872,172.999854,106.000384,42.000012,3
30,733.0001408,168.999777,33.9999744,21.000006,1
30,592.9996288,407.999808,41.9999744,42.999984,1
30,144.0000512,243.99981,46.0000256,19.99998,1
30,0.0,277.9998570000001,30.9999616,21.000006,1
30,468.00005120000003,329.99983199999997,38.0000256,38.000016,1
30,531.0000128,187.00021800000002,33.0000384,23.000004,1
30,139.999744,269.00021699999996,48.0,21.000006,1
30,289.9997696,255.999771,43.0000128,21.999978,1
30,553.9998208000001,359.99999099999997,33.9999744,36.000018,1
30,407.0001152,276.99975,38.9999616,34.00002,1
30,530.0000256000001,316.99987200000004,35.0000128,38.000016,1
